S,unsat,None,25,4,7,0,15,9,81.68,51.31 
S,unsat,None,25,4,7,25,15,9,89.61,42.56 
S,sat,127,35,6,8,0,30,8,610.46,3264.49 
S,unsat,None,25,4,7,50,15,9,86.64,34.35 
S,unsat,None,35,6,8,0,15,9,216.12,239.17 
S,unsat,None,35,6,8,25,15,9,155.24,268.55 
S,sat,39,15,3,5,0,20,9,40.52,9.92 
S,sat,47,15,3,5,25,20,9,55.18,14.43 
S,sat,48,15,3,5,50,20,9,64.34,27.94 
S,sat,119,35,6,8,25,30,8,672.51,1403.01 
S,unsat,None,35,6,8,50,15,9,169.3,219.76 
S,sat,58,25,4,7,0,20,9,146.94,99.18 
S,sat,67,25,4,7,50,20,9,95.07,110.78 
S,sat,57,25,4,7,25,20,9,116.3,103.35 
S,sat,141,35,6,8,50,30,8,451.32,1590.96 
S,sat,41,15,3,5,0,25,9,114.84,41.36 
S,sat,47,15,3,5,25,25,9,86.07,27.83 
S,sat,48,15,3,5,50,25,9,85.57,37.5 
S,unknown,None,25,4,7,50,25,8,269.78,10808.58 
S,sat,73,25,4,7,25,25,9,204.51,158.97 
S,sat,81,25,4,7,0,25,9,254.56,228.51 
S,sat,107,35,6,8,50,20,9,287.09,1127.96 
S,sat,105,35,6,8,25,20,9,293.48,1157.24 
S,sat,107,35,6,8,0,20,9,274.46,1282.51 
S,sat,78,25,4,7,50,25,9,192.5,161.48 
S,sat,45,15,3,5,0,30,9,93.39,17.59 
S,sat,50,15,3,5,25,30,9,96.91,23.99 
S,sat,56,15,3,5,50,30,9,91.03,38.72 
S,sat,77,25,4,7,0,30,9,235.51,516.72 
S,unknown,None,15,3,5,25,30,8,51.14,10803.38 
S,sat,78,25,4,7,25,30,9,312.39,519.59 
S,unknown,None,15,3,5,50,30,8,48.02,10801.13 
S,sat,117,35,6,8,50,25,9,365.37,1125.85 
S,sat,129,35,6,8,25,25,9,389.09,1168.27 
S,sat,83,25,4,7,50,30,9,337.12,377.22 
S,sat,115,35,6,8,0,25,9,483.1,1974.44 
S,unknown,None,25,4,7,50,30,8,247.32,10803.23 
S,sat,143,35,6,8,25,30,9,592.47,749.2 
S,sat,135,35,6,8,50,30,9,449.42,785.51 
S,sat,118,35,6,8,0,30,9,585.71,1157.45 
